Train_ID,label
25281,1
25282,1
25283,1
25284,1
25285,0
25286,1
25287,0
25288,0
25289,1
25290,0
25291,0
25292,0
25293,1
25294,1
25295,0
25296,0
25297,0
25298,1
25299,0
25300,0
25301,0
25302,0
25303,0
25304,1
25305,1
25306,1
25307,0
25308,1
25309,1
25310,0
25311,0
25312,0
25313,0
25314,0
25315,1
25316,0
25317,1
25318,0
25319,0
25320,1
25321,0
25322,1
25323,0
25324,1
25325,0
25326,1
25327,0
25328,1
25329,1
25330,0
25331,0
25332,1
25333,0
25334,1
25335,0
25336,1
25337,1
25338,0
25339,1
25340,1
25341,0
25342,1
25343,1
25344,1
25345,1
25346,1
25347,0
25348,0
25349,1
25350,0
25351,1
25352,1
25353,0
25354,1
25355,1
25356,1
25357,0
25358,1
25359,1
25360,1
25361,0
25362,1
25363,0
25364,1
25365,0
25366,1
25367,1
25368,0
25369,0
25370,0
25371,1
25372,1
25373,0
25374,1
25375,1
25376,0
25377,1
25378,1
25379,0
25380,0
25381,1
25382,1
25383,0
25384,1
25385,1
25386,0
25387,1
25388,0
25389,0
25390,0
25391,1
25392,1
25393,1
25394,0
25395,1
25396,1
25397,0
25398,1
25399,0
25400,0
25401,0
25402,1
25403,1
25404,1
25405,0
25406,0
25407,1
25408,0
25409,0
25410,0
25411,1
25412,1
25413,1
25414,1
25415,0
25416,0
25417,0
25418,0
25419,1
25420,0
25421,1
25422,1
25423,0
25424,0
25425,0
25426,0
25427,1
25428,1
25429,0
25430,0
25431,0
25432,0
25433,1
25434,1
25435,0
25436,1
25437,1
25438,1
25439,0
25440,1
25441,0
25442,1
25443,1
25444,0
25445,1
25446,0
25447,1
25448,1
25449,1
25450,0
25451,1
25452,0
25453,1
25454,1
25455,1
25456,1
25457,1
25458,1
25459,0
25460,0
25461,1
25462,1
25463,0
25464,0
25465,1
25466,1
25467,0
25468,0
25469,0
25470,0
25471,1
25472,1
25473,0
25474,1
25475,1
25476,1
25477,1
25478,1
25479,0
25480,0
25481,0
25482,0
25483,0
25484,0
25485,1
25486,1
25487,1
25488,1
25489,1
25490,0
25491,0
25492,0
25493,0
25494,0
25495,0
25496,0
25497,1
25498,0
25499,0
25500,1
25501,1
25502,0
25503,1
25504,0
25505,1
25506,0
25507,0
25508,0
25509,0
25510,0
25511,1
25512,0
25513,0
25514,0
25515,0
25516,0
25517,0
25518,0
25519,1
25520,1
25521,1
25522,1
25523,1
25524,1
25525,1
25526,1
25527,0
25528,1
25529,0
25530,0
25531,1
25532,0
25533,0
25534,1
25535,0
25536,1
25537,1
25538,1
25539,0
25540,1
25541,1
25542,0
25543,0
25544,0
25545,0
25546,1
25547,1
25548,0
25549,0
25550,0
25551,1
25552,0
25553,0
25554,1
25555,0
25556,0
25557,0
25558,1
25559,0
25560,0
25561,1
25562,0
25563,0
25564,1
25565,0
25566,1
25567,0
25568,0
25569,0
25570,1
25571,0
25572,0
25573,1
25574,1
25575,0
25576,0
25577,0
25578,1
25579,0
25580,1
25581,0
25582,0
25583,1
25584,1
25585,0
25586,0
25587,1
25588,1
25589,1
25590,0
25591,1
25592,1
25593,1
25594,0
25595,0
25596,1
25597,1
25598,0
25599,0
25600,1
25601,1
25602,0
25603,0
25604,1
25605,1
25606,0
25607,1
25608,0
25609,1
25610,0
25611,0
25612,1
25613,0
25614,1
25615,0
25616,1
25617,1
25618,0
25619,1
25620,1
25621,1
25622,1
25623,1
25624,1
25625,1
25626,0
25627,1
25628,1
25629,0
25630,0
25631,1
25632,0
25633,1
25634,0
25635,1
25636,1
25637,1
25638,0
25639,0
25640,1
25641,1
25642,0
25643,1
25644,1
25645,1
25646,0
25647,0
25648,0
25649,1
25650,1
25651,1
25652,1
25653,1
25654,1
25655,1
25656,1
25657,0
25658,1
25659,1
25660,0
25661,1
25662,1
25663,1
25664,1
25665,1
25666,1
25667,0
25668,0
25669,1
25670,1
25671,1
25672,1
25673,1
25674,1
25675,1
25676,1
25677,0
25678,0
25679,1
25680,0
25681,0
25682,1
25683,0
25684,0
25685,0
25686,0
25687,1
25688,0
25689,0
25690,0
25691,1
25692,0
25693,0
25694,1
25695,0
25696,0
25697,1
25698,0
25699,0
25700,0
25701,1
25702,1
25703,0
25704,1
25705,1
25706,1
25707,0
25708,0
25709,1
25710,0
25711,1
25712,0
25713,1
25714,1
25715,1
25716,1
25717,1
25718,0
25719,1
25720,0
25721,0
25722,0
25723,1
25724,1
25725,1
25726,1
25727,0
25728,1
25729,0
25730,1
25731,1
25732,1
25733,0
25734,0
25735,0
25736,1
25737,1
25738,1
25739,1
25740,0
25741,0
25742,0
25743,1
25744,1
25745,1
25746,0
25747,0
25748,0
25749,0
25750,1
25751,0
25752,1
25753,1
25754,1
25755,0
25756,1
25757,1
25758,0
25759,1
25760,0
25761,0
25762,1
25763,1
25764,1
25765,1
25766,1
25767,0
25768,0
25769,1
25770,1
25771,0
25772,1
25773,1
25774,0
25775,1
25776,0
25777,0
25778,1
25779,0
25780,1
25781,0
25782,0
25783,1
25784,1
25785,1
25786,1
25787,0
25788,1
25789,1
25790,1
25791,0
25792,0
25793,1
25794,0
25795,1
25796,0
25797,0
25798,1
25799,1
25800,1
25801,1
25802,1
25803,1
25804,0
25805,0
25806,0
25807,0
25808,0
25809,1
25810,1
25811,1
25812,1
25813,0
25814,0
25815,1
25816,0
25817,1
25818,0
25819,1
25820,0
25821,0
25822,0
25823,1
25824,0
25825,1
25826,0
25827,1
25828,1
25829,0
25830,1
25831,1
25832,1
25833,0
25834,1
25835,0
25836,1
25837,0
25838,1
25839,0
25840,0
25841,1
25842,0
25843,1
25844,0
25845,0
25846,1
25847,0
25848,1
25849,0
25850,1
25851,0
25852,1
25853,0
25854,0
25855,0
25856,0
25857,1
25858,1
25859,0
25860,0
25861,0
25862,0
25863,0
25864,1
25865,0
25866,1
25867,0
25868,0
25869,0
25870,1
25871,1
25872,0
25873,1
25874,1
25875,0
25876,0
25877,0
25878,0
25879,1
25880,1
25881,0
25882,1
25883,0
25884,0
25885,0
25886,1
25887,0
25888,0
25889,1
25890,0
25891,0
25892,1
25893,0
25894,1
25895,1
25896,1
25897,0
25898,1
25899,0
25900,1
25901,1
25902,1
25903,0
25904,0
25905,1
25906,0
25907,0
25908,0
25909,1
25910,1
25911,0
25912,0
25913,1
25914,0
25915,1
25916,0
25917,1
25918,0
25919,1
25920,0
25921,0
25922,1
25923,0
25924,1
25925,1
25926,1
25927,0
25928,0
25929,0
25930,1
25931,1
25932,1
25933,1
25934,0
25935,1
25936,0
25937,1
25938,1
25939,0
25940,1
25941,0
25942,1
25943,1
25944,1
25945,0
25946,1
25947,0
25948,0
25949,1
25950,1
25951,0
25952,1
25953,1
25954,0
25955,0
25956,0
25957,0
25958,1
25959,1
25960,0
25961,1
25962,1
25963,0
25964,0
25965,1
25966,0
25967,1
25968,0
25969,1
25970,0
25971,0
25972,1
25973,1
25974,0
25975,1
25976,1
25977,1
25978,0
25979,0
25980,0
25981,0
25982,0
25983,1
25984,1
25985,0
25986,1
25987,0
25988,0
25989,0
25990,0
25991,0
25992,0
25993,0
25994,1
25995,0
25996,0
25997,1
25998,0
25999,1
26000,1
26001,1
26002,1
26003,0
26004,0
26005,1
26006,1
26007,0
26008,0
26009,0
26010,0
26011,1
26012,0
26013,1
26014,1
26015,0
26016,1
26017,1
26018,1
26019,0
26020,0
26021,1
26022,1
26023,0
26024,1
26025,1
26026,0
26027,1
26028,1
26029,0
26030,1
26031,1
26032,1
26033,0
26034,0
26035,0
26036,1
26037,0
26038,1
26039,1
26040,1
26041,1
26042,1
26043,1
26044,0
26045,0
26046,0
26047,0
26048,0
26049,0
26050,1
26051,1
26052,0
26053,0
26054,1
26055,1
26056,1
26057,0
26058,0
26059,1
26060,0
26061,1
26062,1
26063,0
26064,0
26065,0
26066,0
26067,0
26068,0
26069,1
26070,0
26071,1
26072,1
26073,0
26074,0
26075,0
26076,0
26077,0
26078,1
26079,1
26080,1
26081,1
26082,1
26083,0
26084,1
26085,1
26086,0
26087,0
26088,0
26089,0
26090,1
26091,0
26092,1
26093,1
26094,0
26095,1
26096,0
26097,1
26098,1
26099,0
26100,1
26101,0
26102,0
26103,0
26104,0
26105,0
26106,1
26107,0
26108,0
26109,0
26110,1
26111,0
26112,0
26113,1
26114,1
26115,0
26116,1
26117,0
26118,0
26119,0
26120,0
26121,1
26122,0
26123,1
26124,0
26125,0
26126,1
26127,0
26128,1
26129,0
26130,0
26131,1
26132,0
26133,0
26134,1
26135,0
26136,1
26137,0
26138,0
26139,0
26140,0
26141,1
26142,0
26143,1
26144,1
26145,1
26146,0
26147,1
26148,1
26149,1
26150,1
26151,1
26152,1
26153,1
26154,0
26155,0
26156,0
26157,0
26158,1
26159,1
26160,1
26161,0
26162,1
26163,0
26164,0
26165,1
26166,0
26167,1
26168,1
26169,1
26170,0
26171,0
26172,1
26173,1
26174,1
26175,1
26176,0
26177,1
26178,1
26179,1
26180,0
26181,1
26182,1
26183,1
26184,0
26185,0
26186,1
26187,1
26188,0
26189,0
26190,0
26191,1
26192,0
26193,1
26194,0
26195,1
26196,1
26197,1
26198,1
26199,1
26200,0
26201,1
26202,1
26203,0
26204,1
26205,0
26206,0
26207,1
26208,0
26209,0
26210,0
26211,0
26212,1
26213,1
26214,0
26215,0
26216,0
26217,1
26218,1
26219,0
26220,0
26221,1
26222,1
26223,1
26224,0
26225,0
26226,0
26227,0
26228,0
26229,0
26230,0
26231,1
26232,0
26233,1
26234,1
26235,1
26236,0
26237,0
26238,1
26239,1
26240,1
26241,0
26242,0
26243,0
26244,1
26245,0
26246,1
26247,0
26248,0
26249,0
26250,1
26251,0
26252,1
26253,0
26254,0
26255,1
26256,1
26257,1
26258,0
26259,0
26260,0
26261,0
26262,1
26263,0
26264,0
26265,0
26266,0
26267,1
26268,1
26269,1
26270,1
26271,1
26272,1
26273,0
26274,1
26275,0
26276,0
26277,0
26278,0
26279,0
26280,0
26281,1
26282,0
26283,1
26284,0
26285,1
26286,0
26287,1
26288,1
26289,1
26290,1
26291,0
26292,0
26293,0
26294,1
26295,0
26296,0
26297,0
26298,0
26299,1
26300,1
26301,0
26302,1
26303,1
26304,0
26305,1
26306,0
26307,0
26308,1
26309,0
26310,0
26311,0
26312,1
26313,0
26314,1
26315,1
26316,0
26317,0
26318,0
26319,0
26320,1
26321,1
26322,0
26323,0
26324,1
26325,0
26326,0
26327,0
26328,0
26329,0
26330,0
26331,1
26332,1
26333,0
26334,0
26335,0
26336,0
26337,0
26338,0
26339,1
26340,1
26341,1
26342,0
26343,0
26344,0
26345,1
26346,0
26347,1
26348,1
26349,0
26350,1
26351,1
26352,1
26353,0
26354,1
26355,1
26356,1
26357,1
26358,1
26359,1
26360,0
26361,0
26362,0
26363,1
26364,1
26365,0
26366,1
26367,1
26368,1
26369,1
26370,0
26371,0
26372,1
26373,0
26374,1
26375,0
26376,1
26377,0
26378,0
26379,1
26380,0
26381,1
26382,0
26383,1
26384,1
26385,0
26386,1
26387,0
26388,0
26389,0
26390,1
26391,0
26392,0
26393,0
26394,1
26395,0
26396,1
26397,1
26398,1
26399,1
26400,0
26401,0
26402,1
26403,0
26404,1
26405,1
26406,0
26407,1
26408,0
26409,0
26410,1
26411,1
26412,1
26413,0
26414,1
26415,1
26416,1
26417,0
26418,0
26419,1
26420,0
26421,0
26422,1
26423,0
26424,0
26425,0
26426,0
26427,1
26428,1
26429,0
26430,0
26431,1
26432,1
26433,0
26434,0
26435,0
26436,0
26437,0
26438,0
26439,0
26440,1
26441,1
26442,1
26443,0
26444,1
26445,0
26446,1
26447,1
26448,0
26449,1
26450,1
26451,1
26452,1
26453,0
26454,0
26455,0
26456,0
26457,1
26458,1
26459,0
26460,1
26461,1
26462,0
26463,1
26464,0
26465,1
26466,1
26467,1
26468,1
26469,1
26470,1
26471,1
26472,0
26473,0
26474,0
26475,0
26476,1
26477,0
26478,1
26479,0
26480,0
26481,1
26482,1
26483,0
26484,0
26485,0
26486,0
26487,1
26488,1
26489,1
26490,0
26491,1
26492,0
26493,0
26494,1
26495,1
26496,0
26497,1
26498,0
26499,1
26500,1
26501,1
26502,0
26503,1
26504,1
26505,1
26506,0
26507,0
26508,0
26509,0
26510,0
26511,0
26512,1
26513,1
26514,1
26515,0
26516,0
26517,1
26518,1
26519,0
26520,0
26521,1
26522,0
26523,0
26524,1
26525,0
26526,0
26527,0
26528,0
26529,0
26530,0
26531,1
26532,0
26533,0
26534,1
26535,1
26536,0
26537,1
26538,0
26539,0
26540,1
26541,1
26542,1
26543,1
26544,1
26545,1
26546,1
26547,0
26548,0
26549,1
26550,1
26551,1
26552,1
26553,0
26554,0
26555,1
26556,0
26557,0
26558,0
26559,0
26560,1
26561,0
26562,0
26563,0
26564,0
26565,0
26566,1
26567,0
26568,0
26569,1
26570,1
26571,0
26572,1
26573,0
26574,0
26575,0
26576,1
26577,0
26578,0
26579,1
26580,1
26581,0
26582,1
26583,1
26584,0
26585,1
26586,1
26587,1
26588,1
26589,1
26590,1
26591,1
26592,0
26593,1
26594,0
26595,0
26596,1
26597,0
26598,0
26599,0
26600,1
26601,1
26602,1
26603,0
26604,0
26605,0
26606,0
26607,0
26608,0
26609,1
26610,0
26611,1
26612,0
26613,0
26614,0
26615,1
26616,0
26617,0
26618,0
26619,0
26620,0
26621,1
26622,1
26623,1
26624,0
26625,0
26626,1
26627,0
26628,1
26629,0
26630,0
26631,1
26632,1
26633,1
26634,0
26635,1
26636,1
26637,0
26638,1
26639,1
26640,0
26641,0
26642,1
26643,0
26644,1
26645,0
26646,0
26647,1
26648,0
26649,0
26650,1
26651,0
26652,1
26653,1
26654,0
26655,1
26656,1
26657,0
26658,1
26659,1
26660,1
26661,0
26662,0
26663,0
26664,0
26665,0
26666,0
26667,0
26668,1
26669,1
26670,1
26671,1
26672,0
26673,1
26674,1
26675,1
26676,0
26677,1
26678,1
26679,1
26680,1
26681,1
26682,0
26683,1
26684,1
26685,1
26686,0
26687,1
26688,1
26689,0
26690,0
26691,0
26692,0
26693,0
26694,0
26695,1
26696,0
26697,0
26698,1
26699,0
26700,1
26701,1
26702,1
26703,0
26704,1
26705,1
26706,1
26707,1
26708,0
26709,1
26710,1
26711,0
26712,0
26713,0
26714,0
26715,1
26716,0
26717,0
26718,1
26719,1
26720,1
26721,1
26722,0
26723,1
26724,0
26725,1
26726,0
26727,0
26728,0
26729,1
26730,1
26731,0
26732,1
26733,1
26734,0
26735,1
26736,0
26737,1
26738,0
26739,1
26740,0
26741,0
26742,0
26743,0
26744,0
26745,1
26746,0
26747,0
26748,0
26749,1
26750,0
26751,1
26752,0
26753,0
26754,0
26755,1
26756,1
26757,1
26758,0
26759,0
26760,1
26761,1
26762,0
26763,1
26764,1
26765,0
26766,1
26767,1
26768,0
26769,0
26770,1
26771,1
26772,1
26773,0
26774,1
26775,0
26776,1
26777,0
26778,1
26779,0
26780,1
26781,0
26782,1
26783,1
26784,1
26785,1
26786,0
26787,0
26788,0
26789,0
26790,0
26791,0
26792,0
26793,1
26794,0
26795,1
26796,1
26797,0
26798,0
26799,1
26800,1
26801,1
26802,0
26803,1
26804,1
26805,1
26806,1
26807,0
26808,1
26809,0
26810,0
26811,1
26812,1
26813,0
26814,1
26815,1
26816,0
26817,1
26818,1
26819,1
26820,1
26821,1
26822,0
26823,1
26824,0
26825,1
26826,0
26827,1
26828,0
26829,0
26830,1
26831,1
26832,1
26833,0
26834,1
26835,0
26836,0
26837,1
26838,0
26839,0
26840,0
26841,0
26842,0
26843,0
26844,0
26845,0
26846,0
26847,1
26848,0
26849,0
26850,0
26851,0
26852,1
26853,1
26854,1
26855,0
26856,1
26857,1
26858,0
26859,1
26860,1
26861,0
26862,0
26863,1
26864,1
26865,1
26866,1
26867,0
26868,1
26869,0
26870,1
26871,0
26872,1
26873,1
26874,1
26875,1
26876,1
26877,1
26878,1
26879,0
26880,1
26881,0
26882,1
26883,0
26884,1
26885,0
26886,1
26887,1
26888,1
26889,0
26890,1
26891,1
26892,1
26893,1
26894,1
26895,1
26896,0
26897,0
26898,1
26899,1
26900,0
26901,1
26902,1
26903,1
26904,1
26905,0
26906,1
26907,1
26908,0
26909,0
26910,0
26911,1
26912,0
26913,0
26914,0
26915,0
26916,1
26917,0
26918,1
26919,1
26920,0
26921,1
26922,1
26923,0
26924,1
26925,0
26926,1
26927,0
26928,1
26929,1
26930,1
26931,0
26932,1
26933,0
26934,1
26935,0
26936,1
26937,0
26938,1
26939,1
26940,0
26941,0
26942,0
26943,1
26944,0
26945,0
26946,0
26947,1
26948,1
26949,0
26950,1
26951,0
26952,0
26953,0
26954,0
26955,1
26956,1
26957,1
26958,1
26959,0
26960,0
26961,0
26962,0
26963,0
26964,1
26965,1
26966,1
26967,0
26968,1
26969,0
26970,1
26971,0
26972,0
26973,0
26974,1
26975,1
26976,0
26977,0
26978,1
26979,0
26980,0
26981,0
26982,1
26983,0
26984,0
26985,1
26986,1
26987,0
26988,0
26989,1
26990,1
26991,0
26992,1
26993,1
26994,0
26995,1
26996,0
26997,0
26998,1
26999,0
27000,0
27001,0
27002,0
27003,0
27004,0
27005,0
27006,0
27007,1
27008,0
27009,1
27010,1
27011,1
27012,0
27013,1
27014,0
27015,1
27016,0
27017,1
27018,1
27019,0
27020,0
27021,0
27022,0
27023,0
27024,0
27025,1
27026,0
27027,0
27028,1
27029,1
27030,0
27031,0
27032,1
27033,0
27034,1
27035,1
27036,0
27037,1
27038,1
27039,1
27040,0
27041,1
27042,0
27043,1
27044,1
27045,0
27046,1
27047,0
27048,1
27049,1
27050,0
27051,1
27052,1
27053,0
27054,1
27055,0
27056,0
27057,0
27058,1
27059,0
27060,1
27061,0
27062,0
27063,1
27064,1
27065,1
27066,1
27067,1
27068,0
27069,0
27070,0
27071,0
27072,1
27073,0
27074,0
27075,0
27076,1
27077,1
27078,0
27079,1
27080,1
27081,1
27082,1
27083,0
27084,1
27085,1
27086,1
27087,0
27088,0
27089,1
27090,0
27091,1
27092,1
27093,1
27094,0
27095,0
27096,0
27097,1
27098,0
27099,1
27100,0
27101,1
27102,1
27103,0
27104,0
27105,0
27106,1
27107,1
27108,1
27109,0
27110,1
27111,1
27112,0
27113,1
27114,1
27115,1
27116,1
27117,0
27118,1
27119,1
27120,0
27121,0
27122,0
27123,0
27124,0
27125,0
27126,0
27127,1
27128,0
27129,0
27130,0
27131,0
27132,0
27133,0
27134,0
27135,1
27136,1
27137,0
27138,0
27139,0
27140,0
27141,1
27142,0
27143,0
27144,1
27145,1
27146,0
27147,1
27148,1
27149,1
27150,1
27151,1
27152,0
27153,1
27154,0
27155,0
27156,1
27157,1
27158,0
27159,1
27160,0
27161,1
27162,1
27163,1
27164,1
27165,1
27166,1
27167,1
27168,1
27169,1
27170,1
27171,1
27172,1
27173,0
27174,1
27175,0
27176,1
27177,0
27178,0
27179,0
27180,1
27181,1
27182,1
27183,1
27184,1
27185,0
27186,0
27187,0
27188,1
27189,0
27190,1
27191,0
27192,1
27193,1
27194,0
27195,0
27196,0
27197,0
27198,1
27199,0
27200,0
27201,0
27202,0
27203,0
27204,0
27205,1
27206,0
27207,0
27208,0
27209,1
27210,0
27211,0
27212,1
27213,1
27214,1
27215,1
27216,0
27217,1
27218,1
27219,1
27220,0
27221,0
27222,1
27223,1
27224,0
27225,0
27226,1
27227,0
27228,0
27229,1
27230,1
27231,1
27232,0
27233,0
27234,1
27235,0
27236,0
27237,1
27238,1
27239,0
27240,0
27241,1
27242,1
27243,1
27244,0
27245,0
27246,1
27247,1
27248,1
27249,0
27250,0
27251,0
27252,1
27253,1
27254,1
27255,1
27256,1
27257,1
27258,1
27259,0
27260,0
27261,1
27262,0
27263,1
27264,0
27265,1
27266,1
27267,1
27268,1
27269,0
27270,0
27271,0
27272,1
27273,0
27274,0
27275,1
27276,0
27277,1
27278,1
27279,1
27280,0
27281,0
27282,1
27283,0
27284,1
27285,0
27286,0
27287,1
27288,1
27289,0
27290,1
27291,0
27292,1
27293,0
27294,0
27295,1
27296,0
27297,1
27298,1
27299,0
27300,1
27301,0
27302,1
27303,1
27304,1
27305,1
27306,0
27307,1
27308,1
27309,1
27310,1
27311,0
27312,0
27313,1
27314,0
27315,1
27316,1
27317,1
27318,1
27319,0
27320,1
27321,1
27322,0
27323,0
27324,0
27325,0
27326,1
27327,0
27328,1
27329,1
27330,1
27331,1
27332,1
27333,0
27334,1
27335,1
27336,1
27337,0
27338,0
27339,1
27340,0
27341,1
27342,1
27343,0
27344,0
27345,1
27346,1
27347,0
27348,0
27349,1
27350,1
27351,1
27352,0
27353,1
27354,1
27355,1
27356,0
27357,0
27358,0
27359,0
27360,1
27361,0
27362,0
27363,0
27364,1
27365,0
27366,1
27367,0
27368,1
27369,0
27370,0
27371,1
27372,0
27373,0
27374,1
27375,1
27376,1
27377,1
27378,0
27379,0
27380,1
27381,0
27382,1
27383,1
27384,0
27385,1
27386,0
27387,1
27388,1
27389,0
27390,1
27391,0
27392,0
27393,0
27394,1
27395,0
27396,1
27397,0
27398,0
27399,0
27400,0
27401,1
27402,0
27403,0
27404,1
27405,0
27406,0
27407,1
27408,0
27409,0
27410,0
27411,0
27412,1
27413,1
27414,0
27415,0
27416,0
27417,1
27418,1
27419,1
27420,1
27421,1
27422,0
27423,0
27424,0
27425,1
27426,1
27427,0
27428,1
27429,1
27430,0
27431,0
27432,0
27433,1
27434,0
27435,0
27436,0
27437,0
27438,1
27439,1
27440,0
27441,0
27442,1
27443,1
27444,0
27445,0
27446,0
27447,0
27448,1
27449,0
27450,0
27451,1
27452,1
27453,0
27454,0
27455,0
27456,1
27457,0
27458,0
27459,0
27460,1
27461,1
27462,1
27463,1
27464,1
27465,0
27466,1
27467,1
27468,1
27469,1
27470,0
27471,0
27472,1
27473,1
27474,1
27475,1
27476,0
27477,1
27478,0
27479,0
27480,0
27481,1
27482,0
27483,0
27484,1
27485,0
27486,0
27487,0
27488,1
27489,0
27490,1
27491,0
27492,0
27493,0
27494,0
27495,0
27496,1
27497,1
27498,0
27499,0
27500,1
27501,1
27502,0
27503,0
27504,0
27505,1
27506,0
27507,0
27508,0
27509,1
27510,1
27511,1
27512,1
27513,1
27514,0
27515,0
27516,1
27517,1
27518,1
27519,1
27520,1
27521,1
27522,1
27523,1
27524,1
27525,0
27526,0
27527,1
27528,1
27529,1
27530,0
27531,0
27532,0
27533,1
27534,0
27535,0
27536,0
27537,0
27538,1
27539,0
27540,0
27541,0
27542,0
27543,0
27544,1
27545,1
27546,0
27547,0
27548,0
27549,1
27550,0
27551,0
27552,0
27553,1
27554,0
27555,0
27556,1
27557,0
27558,1
27559,0
27560,1
27561,0
27562,0
27563,1
27564,1
27565,0
27566,0
27567,1
27568,0
27569,1
27570,1
27571,1
27572,1
27573,1
27574,1
27575,0
27576,0
27577,0
27578,1
27579,0
27580,0
27581,0
27582,1
27583,1
27584,1
27585,0
27586,1
27587,0
27588,0
27589,0
27590,1
27591,1
27592,1
27593,0
27594,0
27595,0
27596,0
27597,1
27598,1
27599,0
27600,1
27601,1
27602,0
27603,1
27604,1
27605,0
27606,1
27607,0
27608,1
27609,0
27610,0
27611,1
27612,1
27613,1
27614,1
27615,0
27616,0
27617,1
27618,0
27619,0
27620,0
27621,1
27622,0
27623,1
27624,1
27625,1
27626,0
27627,0
27628,0
27629,1
27630,1
27631,1
27632,1
27633,1
27634,1
27635,1
27636,1
27637,1
27638,1
27639,0
27640,0
27641,1
27642,0
27643,1
27644,0
27645,0
27646,1
27647,0
27648,1
27649,0
27650,0
27651,1
27652,1
27653,1
27654,0
27655,0
27656,0
27657,1
27658,1
27659,1
27660,1
27661,1
27662,1
27663,1
27664,0
27665,1
27666,1
27667,1
27668,0
27669,1
27670,0
27671,1
27672,0
27673,0
27674,0
27675,1
27676,0
27677,1
27678,0
27679,0
27680,0
27681,1
27682,0
27683,1
27684,1
27685,1
27686,1
27687,0
27688,1
27689,1
27690,1
27691,0
27692,0
27693,1
27694,0
27695,0
27696,1
27697,1
27698,0
27699,0
27700,1
27701,0
27702,0
27703,0
27704,1
27705,0
27706,0
27707,0
27708,0
27709,1
27710,1
27711,0
27712,0
27713,0
27714,1
27715,0
27716,0
27717,1
27718,0
27719,1
27720,1
27721,0
27722,0
27723,0
27724,1
27725,0
27726,1
27727,1
27728,0
27729,1
27730,1
27731,1
27732,1
27733,0
27734,1
27735,1
27736,0
27737,1
27738,1
27739,0
27740,1
27741,1
27742,0
27743,1
27744,1
27745,0
27746,1
27747,0
27748,0
27749,0
27750,0
27751,1
27752,1
27753,1
27754,0
27755,0
27756,0
27757,0
27758,1
27759,1
27760,0
27761,1
27762,1
27763,0
27764,1
27765,1
27766,1
27767,0
27768,0
27769,0
27770,0
27771,1
27772,0
27773,1
27774,0
27775,0
27776,1
27777,0
27778,0
27779,1
27780,0
27781,0
27782,1
27783,1
27784,0
27785,1
27786,0
27787,1
27788,1
27789,0
27790,0
27791,1
27792,1
27793,1
27794,0
27795,0
27796,0
27797,0
27798,0
27799,0
27800,1
27801,0
27802,0
27803,1
27804,1
27805,0
27806,1
27807,1
27808,0
27809,0
27810,1
27811,0
27812,1
27813,1
27814,0
27815,1
27816,0
27817,0
27818,0
27819,1
27820,0
27821,0
27822,0
27823,1
27824,1
27825,0
27826,0
27827,1
27828,1
27829,1
27830,0
27831,1
27832,1
27833,1
27834,1
27835,0
27836,1
27837,0
27838,0
27839,1
27840,0
27841,1
27842,0
27843,0
27844,0
27845,0
27846,0
27847,1
27848,1
27849,1
27850,0
27851,1
27852,0
27853,0
27854,1
27855,1
27856,0
27857,1
27858,0
27859,0
27860,0
27861,1
27862,0
27863,1
27864,0
27865,1
27866,1
27867,1
27868,1
27869,1
27870,1
27871,0
27872,0
27873,1
27874,1
27875,0
27876,1
27877,0
27878,0
27879,0
27880,1
27881,0
27882,1
27883,1
27884,0
27885,0
27886,0
27887,0
27888,0
27889,1
27890,0
27891,1
27892,0
27893,1
27894,1
27895,0
27896,0
27897,0
27898,1
27899,1
27900,1
27901,0
27902,1
27903,0
27904,1
27905,1
27906,0
27907,0
27908,1
27909,1
27910,0
27911,1
27912,0
27913,0
27914,1
27915,1
27916,0
27917,1
27918,1
27919,1
27920,0
27921,1
27922,1
27923,0
27924,1
27925,0
27926,0
27927,0
27928,1
27929,0
27930,1
27931,0
27932,1
27933,1
27934,0
27935,1
27936,0
27937,0
27938,1
27939,1
27940,1
27941,1
27942,1
27943,0
27944,1
27945,1
27946,0
27947,0
27948,1
27949,0
27950,0
27951,1
27952,1
27953,0
27954,1
27955,1
27956,1
27957,0
27958,1
27959,1
27960,1
27961,1
27962,0
27963,0
27964,1
27965,1
27966,0
27967,0
27968,0
27969,0
27970,0
27971,0
27972,0
27973,1
27974,1
27975,0
27976,1
27977,1
27978,0
27979,0
27980,0
27981,0
27982,0
27983,1
27984,1
27985,1
27986,0
27987,0
27988,0
27989,0
27990,0
27991,1
27992,0
27993,1
27994,0
27995,0
27996,1
27997,1
27998,1
27999,1
28000,0
28001,1
28002,0
28003,1
28004,1
28005,0
28006,0
28007,0
28008,1
28009,1
28010,1
28011,0
28012,0
28013,1
28014,1
28015,1
28016,1
28017,1
28018,0
28019,0
28020,1
28021,0
28022,1
28023,0
28024,1
28025,0
28026,1
28027,1
28028,0
28029,0
28030,1
28031,0
28032,0
28033,1
28034,0
28035,1
28036,0
28037,1
28038,0
28039,1
28040,0
28041,0
28042,1
28043,1
28044,0
28045,0
28046,0
28047,1
28048,0
28049,0
28050,0
28051,1
28052,0
28053,1
28054,0
28055,1
28056,0
28057,1
28058,1
28059,0
28060,0
28061,0
28062,1
28063,0
28064,1
28065,0
28066,1
28067,1
28068,0
28069,0
28070,1
28071,1
28072,1
28073,0
28074,0
28075,0
28076,1
28077,1
28078,0
